acquisition	objective	run_id	time_per_iteration	implementation
lpi	ros	27	0.10195904566595952	BoTorch
lpi	ros	28	0.0982409331947565	BoTorch
lpi	ros	29	0.11082016086826722	BoTorch
lpi	ros	30	0.10878624996791283	BoTorch
lpi	ros	31	0.11325255349899331	BoTorch
lpi	ros	32	0.10122387536490957	BoTorch
lpi	ros	33	0.10320620614414414	BoTorch
lpi	ros	34	0.10341192129999399	BoTorch
lpi	ros	35	0.09534226149941484	BoTorch
lpi	ros	36	0.1002119357076784	BoTorch
lpi	ros	37	0.10945784843837221	BoTorch
lpi	ros	38	0.10230628720795115	BoTorch
lpi	ros	39	0.09012552040318648	BoTorch
lpi	ros	40	0.09868890686581532	BoTorch
lpi	ros	41	0.09409010972206791	BoTorch
lpi	ros	42	0.09858999066054822	BoTorch
lpi	ros	43	0.10511889578774572	BoTorch
lpi	ros	44	0.10342307264606158	BoTorch
lpi	ros	45	0.10294121202702324	BoTorch
lpi	ros	46	0.10242213526119788	BoTorch
lpi	ros	47	0.10548249188189705	BoTorch
lpi	ros	48	0.10562923075631261	BoTorch
lpi	ros	49	0.09569395196934541	BoTorch
lpi	ros	50	0.09954303313667576	BoTorch
lpi	ros	51	0.10318386623015006	BoTorch
lpi	ros	52	0.10273640708376965	BoTorch
lpi	ros	53	0.10266845620547732	BoTorch
lpi	ros	54	0.10356140962491432	BoTorch
lpi	ros	55	0.10061214721451203	BoTorch
lpi	ros	56	0.1038886299667259	BoTorch
lpi	ros	57	0.10711091822013259	BoTorch
lpi	ros	58	0.09930119368558128	BoTorch
lpi	ros	59	0.1050435859709978	BoTorch
lpi	ros	60	0.0977528054577609	BoTorch
lpi	ros	61	0.10913725594679514	BoTorch
lpi	ros	62	0.09930188280219833	BoTorch
lpi	ros	63	0.10369373786573609	BoTorch
lpi	ros	64	0.09816895242159565	BoTorch
lpi	ros	65	0.09897468571240703	BoTorch
lpi	ros	66	0.10270362362886469	BoTorch
lpi	ros	67	0.10444682246694963	BoTorch
lpi	ros	68	0.10317486139635244	BoTorch
lpi	ros	69	0.10177256710206468	BoTorch
lpi	ros	70	0.10991268747796615	BoTorch
lpi	ros	71	0.09950585663318634	BoTorch
lpi	ros	72	0.10447205379605293	BoTorch
lpi	ros	73	0.10004358794540166	BoTorch
lpi	ros	74	0.10611644120266041	BoTorch
lpi	ros	75	0.09948361221080025	BoTorch
lpi	ros	76	0.10933700672661265	BoTorch
lpi	ros	77	0.10883467098077139	BoTorch
lpi	ros	78	0.10394407929852605	BoTorch
lpi	ros	79	0.1113687175946931	BoTorch
lpi	ros	80	0.10495667081947128	BoTorch
lpi	ros	81	0.10535160231714448	BoTorch
lpi	ros	82	0.10534409436707695	BoTorch
lpi	ros	83	0.10460135790829857	BoTorch
lpi	ros	84	0.10632586494709055	BoTorch
lpi	ros	85	0.09939643628895282	BoTorch
lpi	ros	86	0.1040243851331373	BoTorch
lpi	ros	87	0.1079163860840102	BoTorch
lpi	ros	88	0.10183065878227353	BoTorch
lpi	ros	89	0.09905667708565792	BoTorch
lpi	ros	90	0.10105933627734581	BoTorch
lpi	ros	91	0.105886973037074	BoTorch
lpi	ros	92	0.10994191837186615	BoTorch
lpi	ros	93	0.10553127139185865	BoTorch
lpi	ros	94	0.10804364622260133	BoTorch
lpi	ros	95	0.10726966047659517	BoTorch
lpi	ros	96	0.09504321509351334	BoTorch
lpi	ros	97	0.10067807038625082	BoTorch
lpi	ros	98	0.11548077914242943	BoTorch
lpi	ros	99	0.10387959020833175	BoTorch
random	h6	0	0.041916864334295194	BoTorch
random	h6	1	0.042068464184800786	BoTorch
random	h6	2	0.042286571487784384	BoTorch
random	h6	3	0.043352351803332564	BoTorch
random	h6	4	0.0539798275878032	BoTorch
random	h6	5	0.04651169211914142	BoTorch
random	h6	6	0.04325364045798778	BoTorch
random	h6	7	0.04197461378450195	BoTorch
random	h6	8	0.04479481413339575	BoTorch
random	h6	9	0.04277300440395872	BoTorch
random	h6	10	0.04555021744842331	BoTorch
random	h6	11	0.04681368116289377	BoTorch
random	h6	12	0.041559137279788654	BoTorch
random	h6	13	0.04276517750695348	BoTorch
random	h6	14	0.043687161648025115	BoTorch
random	h6	15	0.0463769077633818	BoTorch
random	h6	16	0.04815576057881117	BoTorch
random	h6	17	0.04625752338518699	BoTorch
random	h6	18	0.042844687184939785	BoTorch
random	h6	19	0.04424222754314542	BoTorch
random	h6	20	0.046113601451118785	BoTorch
random	h6	21	0.04433012278750539	BoTorch
random	h6	22	0.04872242249548435	BoTorch
random	h6	23	0.041369529844572143	BoTorch
random	h6	24	0.0461267152801156	BoTorch
random	h6	25	0.04307034431646268	BoTorch
random	h6	26	0.04507781332358718	BoTorch
random	h6	27	0.042136415063093104	BoTorch
random	h6	28	0.04575643778468172	BoTorch
random	h6	29	0.04808998871594668	BoTorch
random	h6	30	0.0455499194872876	BoTorch
random	h6	31	0.04656515096624692	BoTorch
random	h6	32	0.042833442737658815	BoTorch
random	h6	33	0.04399579257393877	BoTorch
random	h6	34	0.04290032973513007	BoTorch
random	h6	35	0.04343691794201732	BoTorch
random	h6	36	0.044893311243504284	BoTorch
random	h6	37	0.046748281766970955	BoTorch
random	h6	38	0.04517251579090953	BoTorch
random	h6	39	0.042628121003508566	BoTorch
random	h6	40	0.04369014383604129	BoTorch
random	h6	41	0.04540939647704363	BoTorch
random	h6	42	0.045581543600807586	BoTorch
random	h6	43	0.04293263362099727	BoTorch
random	h6	44	0.044718880330522855	BoTorch
random	h6	45	0.045847499184310435	BoTorch
random	h6	46	0.047991966487218936	BoTorch
random	h6	47	0.04354674573987723	BoTorch
random	h6	48	0.04472287061313788	BoTorch
random	h6	49	0.05359668526798487	BoTorch
random	h6	50	0.04254145960633953	BoTorch
random	h6	51	0.04423352768644691	BoTorch
random	h6	52	0.048828010881940526	BoTorch
random	h6	53	0.04491635657226046	BoTorch
random	h6	54	0.04448052135606607	BoTorch
random	h6	55	0.041141775095214446	BoTorch
random	h6	56	0.04317533674960335	BoTorch
random	h6	57	0.045831868704408404	BoTorch
random	h6	58	0.041041587758809325	BoTorch
random	h6	59	0.03966557014112671	BoTorch
random	h6	60	0.045445308865358434	BoTorch
random	h6	61	0.04102636001383265	BoTorch
random	h6	62	0.040956523393591245	BoTorch
random	h6	63	0.04143246384337544	BoTorch
random	h6	64	0.042756645226230225	BoTorch
random	h6	65	0.043306840925167005	BoTorch
random	h6	66	0.044683794397860764	BoTorch
random	h6	67	0.046720917957524456	BoTorch
random	h6	68	0.040868730563670394	BoTorch
random	h6	69	0.0452192535623908	BoTorch
random	h6	70	0.044034049349526566	BoTorch
random	h6	71	0.04781894168506066	BoTorch
random	h6	72	0.04509580442681908	BoTorch
random	h6	73	0.043107711772123976	BoTorch
random	h6	74	0.04230961911380291	BoTorch
random	h6	75	0.04625218287110329	BoTorch
random	h6	76	0.040275033097714186	BoTorch
random	h6	77	0.04426847156137228	BoTorch
random	h6	78	0.043651675277700024	BoTorch
random	h6	79	0.04488885073612134	BoTorch
random	h6	80	0.04313086417193214	BoTorch
random	h6	81	0.04916894345854719	BoTorch
random	h6	82	0.048884475231170656	BoTorch
random	h6	83	0.04814333117877444	BoTorch
random	h6	84	0.040378433155516785	BoTorch
random	h6	85	0.04562336920450131	BoTorch
random	h6	86	0.042882450359563035	BoTorch
random	h6	87	0.04953531452144186	BoTorch
random	h6	88	0.043402940159042676	BoTorch
random	h6	89	0.04275779062882066	BoTorch
random	h6	90	0.044365266958872475	BoTorch
random	h6	91	0.04829025628666083	BoTorch
random	h6	92	0.048095785547047853	BoTorch
random	h6	93	0.04797233638043205	BoTorch
random	h6	94	0.05152628698075811	BoTorch
random	h6	95	0.04643373529737194	BoTorch
random	h6	96	0.04594497432311376	BoTorch
random	h6	97	0.04486739315713446	BoTorch
random	h6	98	0.044659459373603265	BoTorch
random	h6	99	0.041821656717608374	BoTorch
random	gp	0	0.05926075981309017	BoTorch
random	gp	1	0.053267567542692025	BoTorch
random	gp	2	0.053141254900644225	BoTorch
random	gp	3	0.05631949193775654	BoTorch
random	gp	4	0.05266415051495035	BoTorch
random	gp	5	0.05405855032925804	BoTorch
random	gp	6	0.04808454345911741	BoTorch
random	gp	7	0.05166060340901216	BoTorch
random	gp	8	0.054590019211173055	BoTorch
random	gp	9	0.06194386404628555	BoTorch
random	gp	10	0.058843802722791834	BoTorch
random	gp	11	0.05416015308971207	BoTorch
random	gp	12	0.05236016393949588	BoTorch
random	gp	13	0.050373821953932446	BoTorch
random	gp	14	0.05405539348721504	BoTorch
random	gp	15	0.052940454240888356	BoTorch
random	gp	16	0.05562874535098672	BoTorch
random	gp	17	0.056703244180728994	BoTorch
random	gp	18	0.05112229470784466	BoTorch
random	gp	19	0.059908249073972304	BoTorch
random	gp	20	0.05983700395251314	BoTorch
random	gp	21	0.06012073646609982	BoTorch
random	gp	22	0.05440899757668376	BoTorch
random	gp	23	0.058103319816291334	BoTorch
random	gp	24	0.06089507381742199	BoTorch
random	gp	25	0.05787961352616548	BoTorch
random	gp	26	0.05684294536088904	BoTorch
random	gp	27	0.059219769978274904	BoTorch
random	gp	28	0.05711551029235125	BoTorch
random	gp	29	0.05420491204907497	BoTorch
random	gp	30	0.05684085947771867	BoTorch
random	gp	31	0.05364384207253655	BoTorch
random	gp	32	0.0527738199258844	BoTorch
random	gp	33	0.054608720385779935	BoTorch
random	gp	34	0.05848724668224652	BoTorch
random	gp	35	0.06093682028974096	BoTorch
random	gp	36	0.05376990558579564	BoTorch
random	gp	37	0.0560117759120961	BoTorch
random	gp	38	0.05719102968772252	BoTorch
random	gp	39	0.05820851471895973	BoTorch
random	gp	40	0.05474839595456918	BoTorch
random	gp	41	0.053667380940169096	BoTorch
random	gp	42	0.063316969294101	BoTorch
random	gp	43	0.05419039437547326	BoTorch
random	gp	44	0.05625309615085523	BoTorch
random	gp	45	0.05750363226979971	BoTorch
random	gp	46	0.054397254964957634	BoTorch
random	gp	47	0.05497963813443978	BoTorch
random	gp	48	0.05510548045858741	BoTorch
random	gp	49	0.05949396453797817	BoTorch
random	gp	50	0.05750153937066595	BoTorch
random	gp	51	0.04964710713053743	BoTorch
random	gp	52	0.057325185462832454	BoTorch
random	gp	53	0.05319599416106939	BoTorch
random	gp	54	0.06131642625356714	BoTorch
random	gp	55	0.05748236558089654	BoTorch
random	gp	56	0.05896895832071702	BoTorch
random	gp	57	0.05446265898644924	BoTorch
random	gp	58	0.05715871176992853	BoTorch
random	gp	59	0.0539306802675128	BoTorch
random	gp	60	0.0564686123902599	BoTorch
random	gp	61	0.05288764256983995	BoTorch
random	gp	62	0.05210511752714713	BoTorch
random	gp	63	0.05599330520878235	BoTorch
random	gp	64	0.05404403265565634	BoTorch
random	gp	65	0.05396614096437891	BoTorch
random	gp	66	0.05751436920836568	BoTorch
random	gp	67	0.06728370276590188	BoTorch
random	gp	68	0.0572664023997883	BoTorch
random	gp	69	0.05610926498969396	BoTorch
random	gp	70	0.056406414074202375	BoTorch
random	gp	71	0.055996871739625934	BoTorch
random	gp	72	0.06359762645636996	BoTorch
random	gp	73	0.05377590032294392	BoTorch
random	gp	74	0.05468452842906117	BoTorch
random	gp	75	0.058193168292442955	BoTorch
random	gp	76	0.05714916912838817	BoTorch
random	gp	77	0.05404548303534587	BoTorch
random	gp	78	0.05486436278248827	BoTorch
random	gp	79	0.05458161728456616	BoTorch
random	gp	80	0.05738632685194413	BoTorch
random	gp	81	0.05777459082504113	BoTorch
random	gp	82	0.05346612858896454	BoTorch
random	gp	83	0.05088525572791695	BoTorch
random	gp	84	0.05153833460062742	BoTorch
random	gp	85	0.051976062512646116	BoTorch
random	gp	86	0.05600553207720319	BoTorch
random	gp	87	0.061999085204054914	BoTorch
random	gp	88	0.05310434146473805	BoTorch
random	gp	89	0.058486704248934984	BoTorch
random	gp	90	0.05789088122546673	BoTorch
random	gp	91	0.057869037209699555	BoTorch
random	gp	92	0.060291749859849614	BoTorch
random	gp	93	0.056766897533088924	BoTorch
random	gp	94	0.05433164372419318	BoTorch
random	gp	95	0.0537738796013097	BoTorch
random	gp	96	0.050757392620046936	BoTorch
random	gp	97	0.05554179993147652	BoTorch
random	gp	98	0.05342620968197783	BoTorch
random	gp	99	0.05152673398454984	BoTorch
random	ros	0	0.05336704012006521	BoTorch
random	ros	1	0.048969313781708476	BoTorch
random	ros	2	0.05150218941271305	BoTorch
random	ros	3	0.05006769131869078	BoTorch
random	ros	4	0.05099297892302275	BoTorch
random	ros	5	0.04746520488212506	BoTorch
random	ros	6	0.04980390543739001	BoTorch
random	ros	7	0.047813959699124095	BoTorch
random	ros	8	0.04884678889065981	BoTorch
random	ros	9	0.049158595285067955	BoTorch
random	ros	10	0.049073149108638366	BoTorch
random	ros	11	0.04976305067539215	BoTorch
random	ros	12	0.053703467920422555	BoTorch
random	ros	13	0.04932635404790441	BoTorch
random	ros	14	0.05042394706979394	BoTorch
random	ros	15	0.05143728122736017	BoTorch
random	ros	16	0.04781366866081953	BoTorch
random	ros	17	0.04845715134094159	BoTorch
random	ros	18	0.04909323081374169	BoTorch
random	ros	19	0.0480497973660628	BoTorch
random	ros	20	0.04517673188820481	BoTorch
random	ros	21	0.04889449048787355	BoTorch
random	ros	22	0.05119550932819645	BoTorch
random	ros	23	0.05092140793179472	BoTorch
random	ros	24	0.05032358045379321	BoTorch
random	ros	25	0.05027895423894127	BoTorch
random	ros	26	0.05093933849905928	BoTorch
random	ros	27	0.05110672479495406	BoTorch
random	ros	28	0.05067485887557268	BoTorch
random	ros	29	0.04942151742676894	BoTorch
random	ros	30	0.047780826967209575	BoTorch
random	ros	31	0.048613742490609485	BoTorch
random	ros	32	0.053908214624971154	BoTorch
random	ros	33	0.04856670200824738	BoTorch
random	ros	34	0.051000116703410946	BoTorch
random	ros	35	0.0502142369436721	BoTorch
random	ros	36	0.04909344504897793	BoTorch
random	ros	37	0.049744540359824896	BoTorch
random	ros	38	0.04974535747120778	BoTorch
random	ros	39	0.0515539627832671	BoTorch
random	ros	40	0.04923399357746045	BoTorch
random	ros	41	0.04967764873678485	BoTorch
random	ros	42	0.04953675093129277	BoTorch
random	ros	43	0.04914870811626315	BoTorch
random	ros	44	0.048891270781556764	BoTorch
random	ros	45	0.0487537020817399	BoTorch
random	ros	46	0.051400167588144544	BoTorch
random	ros	47	0.04989378654087583	BoTorch
random	ros	48	0.04595846300944686	BoTorch
random	ros	49	0.045787128371496996	BoTorch
random	ros	50	0.04661327628418803	BoTorch
random	ros	51	0.05074120806530118	BoTorch
random	ros	52	0.044539674557745455	BoTorch
random	ros	53	0.0489957580032448	BoTorch
random	ros	54	0.04860379475479325	BoTorch
random	ros	55	0.04879880559941133	BoTorch
random	ros	56	0.05205807248130441	BoTorch
random	ros	57	0.04641694311673442	BoTorch
random	ros	58	0.0471329303458333	BoTorch
random	ros	59	0.05073081571608782	BoTorch
random	ros	60	0.04702955360213915	BoTorch
random	ros	61	0.04620871829489867	BoTorch
random	ros	62	0.04954797908042868	BoTorch
random	ros	63	0.04919484987234076	BoTorch
random	ros	64	0.051569141602764525	BoTorch
random	ros	65	0.04945258516818285	BoTorch
random	ros	66	0.050128606924166284	BoTorch
random	ros	67	0.049186438663552205	BoTorch
random	ros	68	0.051497489058723055	BoTorch
random	ros	69	0.04761777315288782	BoTorch
random	ros	70	0.051142774522304535	BoTorch
random	ros	71	0.050399893739571176	BoTorch
random	ros	72	0.05148180971542994	BoTorch
random	ros	73	0.05042057375734051	BoTorch
random	ros	74	0.055716403170178334	BoTorch
random	ros	75	0.04691621512174606	BoTorch
random	ros	76	0.05499227475374937	BoTorch
random	ros	77	0.049135086685419084	BoTorch
random	ros	78	0.049508199809739986	BoTorch
random	ros	79	0.05026542597139875	BoTorch
random	ros	80	0.05100728009516994	BoTorch
random	ros	81	0.05175249588986238	BoTorch
random	ros	82	0.05154812171434363	BoTorch
random	ros	83	0.04711991191531221	BoTorch
random	ros	84	0.04807542913282911	BoTorch
random	ros	85	0.0526414241331319	BoTorch
random	ros	86	0.05267029649888476	BoTorch
random	ros	87	0.04891167841851711	BoTorch
random	ros	88	0.050291837627689046	BoTorch
random	ros	89	0.05325103144471844	BoTorch
random	ros	90	0.0482061161659658	BoTorch
random	ros	91	0.053713711289068065	BoTorch
random	ros	92	0.050742847037812074	BoTorch
random	ros	93	0.048377113230526445	BoTorch
random	ros	94	0.052063708659261465	BoTorch
random	ros	95	0.0492612293921411	BoTorch
random	ros	96	0.04833245435729623	BoTorch
random	ros	97	0.05089771775528788	BoTorch
random	ros	98	0.050160622131079434	BoTorch
random	ros	99	0.05421361892173688	BoTorch
